"","sasdate","RPI","W875RX1","DPCERA3M086SBEA","CMRMTSPLx","RETAILx","INDPRO","IPFPNSS","IPFINAL","IPCONGD","IPDCONGD","IPNCONGD","IPBUSEQ","IPMAT","IPDMAT","IPNMAT","IPMANSICS","IPB51222S","IPFUELS","CUMFNS","HWI","HWIURATIO","CLF16OV","CE16OV","UNRATE","UEMPMEAN","UEMPLT5","UEMP5TO14","UEMP15OV","UEMP15T26","UEMP27OV","CLAIMSx","PAYEMS","USGOOD","CES1021000001","USCONS","MANEMP","DMANEMP","NDMANEMP","SRVPRD","USTPU","USWTRADE","USTRADE","USFIRE","USGOVT","CES0600000007","AWOTMAN","AWHMAN","HOUST","HOUSTNE","HOUSTMW","HOUSTS","HOUSTW","PERMIT","PERMITNE","PERMITMW","PERMITS","PERMITW","AMDMNOx","ANDENOx","AMDMUOx","BUSINVx","ISRATIOx","M1SL","M2SL","M2REAL","BOGMBASE","TOTRESNS","NONBORRES","BUSLOANS","REALLN","NONREVSL","CONSPI","S.P.500","S.P..indust","S.P.div.yield","S.P.PE.ratio","FEDFUNDS","CP3Mx","TB3MS","TB6MS","GS1","GS5","GS10","AAA","BAA","COMPAPFFx","TB3SMFFM","TB6SMFFM","T1YFFM","T5YFFM","T10YFFM","AAAFFM","BAAFFM","EXSZUSx","EXJPUSx","EXUSUKx","EXCAUSx","WPSFD49207","WPSFD49502","WPSID61","WPSID62","OILPRICEx","PPICMM","CPIAUCSL","CPIAPPSL","CPITRNSL","CPIMEDSL","CUSR0000SAC","CUSR0000SAD","CUSR0000SAS","CPIULFSL","CUSR0000SA0L2","CUSR0000SA0L5","PCEPI","DDURRG3M086SBEA","DNDGRG3M086SBEA","DSERRG3M086SBEA","CES0600000008","CES2000000008","CES3000000008","DTCOLNVHFNM","DTCTHFNM","INVEST","VXOCLSx"
"243",7395,48.5379999999996,42.5,0.103999999999999,-8796.22400000005,-1162.61749999999,-0.114599999999996,-0.304100000000005,-0.323599999999999,-0.326300000000003,-1.33730000000001,0.2363,-0.204000000000001,0.0579000000000036,0.000399999999999068,0.218699999999998,-0.223000000000006,1.5693,0.0875999999999948,82.1268,-71,-0.0299612420000001,-152,-351,0.2,0.100000000000001,63,2171,45,727,12,361750,42,-57,2,-37,-23,-21,-2,99,10,1.39999999999964,9.89999999999964,9,83,40,-0.4,40.4,-41,-12,22,-35,-16,-110,-31,-9,-31,-39,117301.1006,37408.63247,1998.20140000002,3078.39119999995,1.580662252,4.60000000000002,11.5,3.20000000000027,5000,1.9,2400,2.48380000000009,7.04930000000002,-2.18133999999998,-0.00144056099999999,-0.279999999999973,1.46000000000004,0.0372774169999999,13.92221591,-0.0199999999999996,0.0200000000000014,-0.130000000000001,-0.00999999999999979,0.0500000000000007,0.17,0.199999999999999,0.0900000000000016,0.0899999999999999,0.04,-0.49,-0.42,0.14,0.51,0.53,1.2,2.04,1.4866,5.15039999999999,0.0126999999999999,-0.0159,-0.0999999999999943,-0.200000000000003,0.199999999999989,-2.39999999999999,-1.836,6.69999999999999,0.300000000000011,0.299999999999997,0.400000000000006,1.29999999999998,0.0999999999999943,-0.0999999999999943,0.599999999999994,0.400000000000006,0.300000000000011,0.299999999999997,0.131,-0.0449999999999875,0.00199999999999534,0.189999999999998,-0.0199999999999996,-0.00999999999999979,-0.0199999999999996,-202,289.320000000007,4.10890000000006,20.4575
"244",7425,-9.44599999999991,-10.3000000000002,-0.0390000000000015,6130.701,-318.397400000016,0.162700000000001,0.188100000000006,0.187999999999988,-0.0734000000000066,0.466100000000004,-0.362499999999997,0.556999999999995,0.136899999999997,0.216899999999995,-0.240099999999998,0.161700000000003,0.569900000000004,-1.7025,82.1518,-100,-0.00963909200000002,244,299,0,-0.100000000000001,-152,2269,39,771,-5,355250,153,-78,3.69999999999993,-34,-48,-29,-19,231,-19,-5.80000000000018,-24.3999999999996,6,222,40.1,0.4,40.6,-36,1,-29,14,-22,-69,7,-22,-18,-36,121194.8975,36483.29355,2334.891,5426.15150000004,1.570331126,-1.89999999999998,-1,-4.60000000000036,-100,-2.3,-2000,-1.1028,9.09299999999996,-2.50254000000007,-0.000635194000000006,12.07,14.93,-0.0832513499999998,14.62106,-0.0800000000000001,-0.0500000000000007,-0.0299999999999994,-0.0800000000000001,-0.0800000000000001,-0.0299999999999994,-0.0299999999999994,0.00999999999999979,0.109999999999999,0.07,-0.44,-0.42,0.14,0.56,0.58,1.29,2.23,1.4198,-4.4145,0.0402,0.0106000000000002,0.0999999999999943,0.200000000000003,0,0.399999999999991,-0.345000000000002,-1.19999999999999,0.199999999999989,-0.0999999999999943,-0.200000000000003,1.20000000000002,0,0,0.5,0.199999999999989,0.199999999999989,0.200000000000003,0.141000000000005,0.0629999999999882,0.0140000000000029,0.191000000000003,0.0399999999999991,0.0300000000000011,0.0600000000000005,-342,694.320000000007,4.19219999999996,18.1518
"245",7456,11.9000000000005,7.30000000000018,0.173000000000002,1966.14000000001,1394.93350000001,0.212999999999994,0.352099999999993,0.456100000000006,0.840600000000009,0.837399999999995,0.820599999999999,0.0652000000000044,0.0840000000000032,0.178400000000003,-0.441100000000006,0.195500000000003,1.14059999999999,1.98410000000001,82.2298,-54,0.00626687800000003,-320,-168,-0.2,-0.0999999999999996,34,2118,21,796,-4,362400,17,-39,0.800000000000068,-18,-21,-18,-3,56,-12,5.40000000000055,-16.6000000000004,9,-43,40.2,0,40.7,-35,-20,-25,49,-39,41,-4,8,11,26,118804.0686,36501.94018,-289,-1207.97629999998,1.56,4.59999999999991,13.0999999999999,-5.19999999999982,4400,1,1400,1.77009999999996,7.78440000000001,0.753080000000068,-0.000543998000000004,10.14,13.39,-0.0604280630000003,15.21914831,0.109999999999999,-0.109999999999999,-0.00999999999999979,-0.13,-0.220000000000001,-0.31,-0.279999999999999,-0.210000000000001,-0.19,-0.15,-0.56,-0.66,-0.19,0.14,0.19,0.97,1.93,1.425,-0.348399999999998,0.0328999999999999,-0.00170000000000003,0.0999999999999943,0,-0.199999999999989,-2.5,-1.366,-1.80000000000001,0.800000000000011,0.200000000000003,0.5,1.19999999999999,0.599999999999994,-0.200000000000003,0.900000000000006,0.700000000000017,0.600000000000009,0.700000000000003,0.276999999999994,-0.335000000000008,0.386000000000003,0.280000000000001,0.0400000000000009,0.0199999999999996,0.0399999999999991,-628,2383.14999999999,7.88130000000001,17.5828
"246",7486,25.3679999999995,25.3999999999996,0.111000000000004,-4085.86399999994,543.453599999979,-0.0902999999999992,-0.232900000000001,-0.283100000000005,-0.66940000000001,-1.7758,-0.055800000000005,0.1723,0.0396999999999963,-0.0412000000000035,0.5959,-0.149100000000004,-0.4328,0.436300000000003,81.8691,6,-0.029504923,159,-173,0.3,0.300000000000001,70,2240,98,846,48,367000,-32,-103,-1,-29,-72,-46,-26,71,-10,-1,-4,5,4,40.1,0,40.6,-6,12,0,-51,33,-30,-7,-2,-5,-16,121332.215,41396.68009,2845.17159999994,5104.674,1.580662252,1.30000000000007,10.8000000000002,-3.09999999999991,2200,-0.300000000000004,-100,-1.62789999999995,8.59410000000003,0.073319999999967,-0.000653729999999991,-0.360000000000014,4.26999999999998,0.0189865770000002,15.42458304,-0.139999999999999,-0.15,-0.11,-0.11,-0.159999999999999,-0.0999999999999996,-0.00999999999999979,-0.0199999999999996,-0.0200000000000014,-0.16,-0.53,-0.63,-0.21,0.18,0.32,1.09,2.05,1.3924,-4.65619999999998,0.0995000000000001,-0.016,0.300000000000011,0.299999999999997,-0.100000000000009,0.400000000000006,1.767,1.80000000000001,0.599999999999994,0,0.5,1.40000000000001,0.400000000000006,0.200000000000003,0.799999999999983,0.599999999999994,0.5,0.599999999999994,0.156000000000006,0.197000000000003,0.225999999999999,0.119,0.0299999999999994,0.00999999999999979,0.0300000000000011,469,3839.41,3.05119999999999,18.9328
"247",7517,-50.1629999999996,-46.2999999999993,0.0169999999999959,7629.73999999999,787.178100000019,0.236699999999999,0.127800000000008,0.1785,0.265300000000011,-0.0514999999999972,0.432100000000005,0.261399999999995,0.3309,0.252100000000006,-0.050699999999992,0.229500000000002,-0.616500000000002,1.8181,82.0134,-165,-0.045296529,258,-8,0.2,0.299999999999999,99,2254,73,877,42,384250,-208,-98,-2.60000000000002,-40,-55,-53,-2,-110,-35,4.29999999999927,-33.7999999999993,2,-103,40.1,0,40.5,-56,1,9,-57,-9,-9,0,-3,-6,0,117979.2232,35962.35337,-1164.58409999998,4490.94400000002,1.56,5.60000000000002,17.5,-7.40000000000009,1200,-0.199999999999996,-400,0.485799999999927,4.96000000000004,-0.957580000000007,-0.000217040000000002,-29.28,-34.98,0.305454913,14.26926562,-0.0199999999999996,-0.11,-0.17,-0.14,-0.16,0.109999999999999,0.279999999999999,0.17,0.210000000000001,-0.25,-0.68,-0.75,-0.35,0.31,0.62,1.28,2.28,1.3076,-1.57859999999999,0.0914999999999999,-0.0122,1.3,1.60000000000001,1.2,9.5,8.536,5.79999999999998,1.09999999999999,0.299999999999997,2.2,1.40000000000001,1.2,0.200000000000003,1,1.19999999999999,1.10000000000001,1,0.419999999999995,0.0190000000000055,0.769999999999996,0.308,-0.00999999999999979,-0.0299999999999994,-0.00999999999999979,-789,845.619999999995,1.93100000000004,27.7752
"248",7548,-3.76600000000053,-11.3000000000002,-0.0259999999999962,-14086.651,529.97099999999,0.0112000000000023,0.201999999999998,0.303100000000001,0.574299999999994,0.2254,0.751199999999997,-0.0046999999999997,-0.161899999999996,-0.1907,-0.249300000000005,-0.0919999999999987,3.65020000000001,-0.389200000000002,81.7499,-155,-0.034679361,-98,-278,0.2,0.200000000000001,-40,2374,88,914,51,394000,-98,-77,1,-37,-40,-39,-1,-21,-19,-12.1999999999998,-13.8000000000011,-6,-20,40.1,-0.1,40.5,-5,-16,0,6,5,-93,-2,-5,-37,-49,118980.8884,39316.41563,2815.60389999999,3341.41830000002,1.570331126,4.5,12.5999999999999,-7.19999999999982,2900,0.699999999999996,1000,-0.918599999999969,4.02030000000002,-0.632470000000012,-0.000782105000000005,-15.34,-17.97,0.191244052,13.69054095,0.0699999999999985,0.0800000000000001,-0.0899999999999999,-0.0599999999999996,-0.0200000000000005,0.0700000000000003,0.140000000000001,0.15,0.23,-0.24,-0.84,-0.88,-0.44,0.31,0.69,1.36,2.44,1.3069,-9.02040000000002,-0.0219,0.0135000000000001,1.5,1.8,1.8,5.3,6.513,6,0.900000000000006,0.900000000000006,2.5,1.09999999999999,1.3,0,0.5,1.10000000000002,1.09999999999999,0.900000000000006,0.390000000000001,0.152000000000015,0.913000000000004,0.201999999999998,0.0599999999999987,0.0800000000000001,0.0599999999999987,861,1336.62,2.72739999999999,28.8189
"249",7578,-64.3329999999996,-69.1000000000004,-0.305,-3225.28100000008,588.050099999993,-0.394599999999997,-0.572900000000004,-0.666599999999988,-1.1168,-1.898,-0.652100000000004,-0.1008,-0.225700000000003,-0.382900000000006,-0.0611999999999995,-0.422899999999998,-2.29530000000001,-1.7188,81.0682,-192,-0.032130496,103,12,0,-0.200000000000001,67,2416,-6,911,-3,425250,-151,-98,-2.10000000000002,-63,-32,-24,-8,-53,-16,-10,-11,-4,6,39.8,-0.1,40.4,-96,35,-12,-49,-70,-51,0,-23,-12,-16,121090.4986,42566.75601,3358.31350000005,1977.57409999997,1.570331126,-0.300000000000068,4.70000000000027,-13,800,-0.399999999999999,-200,-1.9384,5.98779999999999,0.77328,0.000456297000000008,-8.29000000000002,-11.81,0.129556422,13.41627263,-0.0899999999999999,0.0200000000000005,-0.19,-0.16,-0.21,-0.18,-0.17,-0.0300000000000011,0.0999999999999996,-0.13,-0.94,-0.95,-0.56,0.22,0.61,1.42,2.63,1.2818,-8.84959999999998,0.0662,0.00169999999999981,1.2,1.5,1.60000000000001,10,2.235,2,0.900000000000006,0,2.39999999999999,1.40000000000001,1.3,0.399999999999991,0.5,0.899999999999977,1.09999999999999,0.900000000000006,0.366,0.385999999999996,0.724999999999994,0.216999999999999,0.0300000000000011,0.00999999999999979,0.0600000000000005,171,808.520000000019,1.0009,30.1304
"250",7609,-0.337000000000444,-3.80000000000018,-0.0510000000000019,-8852.07299999997,-449.075299999997,-0.773200000000003,-0.870099999999994,-1.0575,-0.8703,-3.0533,0.360700000000008,-1.04069999999999,-0.6723,-0.658699999999996,-0.0506000000000029,-0.738200000000006,-2.29849999999999,-1.1436,79.9897,-259,-0.052671866,75,-230,0.3,0.200000000000001,95,2465,142,998,55,446750,-153,-190,0.5,-39,-149,-122,-27,37,-24,-7.89999999999964,-14.5,-9,7,40,0,40.2,131,15,19,92,5,16,-5,8,17,-4,109882.1949,34831.90154,-3170.41580000002,2045.76630000002,1.590993378,2.20000000000005,3.29999999999973,-3.10000000000036,4900,1,1200,1.66380000000004,5.20740000000001,-2.11591999999996,-0.000568179000000002,8.17000000000002,8.35000000000002,-0.0731624320000002,13.90905247,-0.3,-0.0700000000000003,-0.11,-0.13,-0.24,-0.31,-0.33,-0.229999999999999,-0.120000000000001,0.1,-0.75,-0.78,-0.5,0.21,0.58,1.49,2.81,1.2569,-0.375400000000013,0.0185999999999999,0.00350000000000006,0.699999999999989,0.799999999999997,0.299999999999997,-8,-3.622,-8.29999999999998,0.299999999999983,0,0.5,1.39999999999998,0.200000000000003,0,0.599999999999994,0.400000000000006,0.400000000000006,0.299999999999983,0.0820000000000078,-0.128000000000014,0.00800000000000978,0.122999999999998,0,0.0299999999999994,-0.0299999999999994,-3363,244.539999999979,2.17919999999992,25.1066
"251",7639,38.8860000000004,26.8000000000002,-0.198,-7702.08999999997,-1334.78019999998,-0.423899999999996,-0.454599999999999,-0.438100000000006,-0.584400000000002,-0.888300000000001,-0.390200000000007,-0.357000000000006,-0.389000000000003,-0.459000000000003,-0.592199999999991,-0.472999999999999,-0.150600000000011,-1.5835,79.2669,2,-0.00735805700000003,72,-65,0.0999999999999996,0.0999999999999996,20,2565,-27,973,-2,455000,-48,-80,1.79999999999995,-48,-33,-19,-14,32,-2,-1.90000000000055,-28.2999999999993,-12,18,40.1,-0.0999999999999996,40.3,-176,-59,-14,-77,-26,-80,-7,-15,-38,-20,114405.2068,43932.62153,3625.3762,-3857.73070000007,1.601324503,2.60000000000002,9.20000000000027,-2.19999999999982,1600,-2.9,-3000,2.40030000000002,7.3664,-4.78060000000005,-0.00164236100000001,13.46,15.4,-0.129629828,14.67239837,-0.5,-0.11,-0.319999999999999,-0.33,-0.26,-0.289999999999999,-0.31,-0.25,-0.19,0.49,-0.57,-0.61,-0.26,0.42,0.77,1.74,3.12,1.2814,4.67350000000002,-0.0423,-0.00319999999999987,-0.599999999999994,-0.899999999999991,-0.799999999999997,-7,-4.963,-10.1,0.5,0.799999999999997,0.800000000000011,1.10000000000002,0.299999999999997,0.299999999999997,0.5,0.5,0.400000000000006,0.400000000000006,0.0599999999999881,-0.425999999999988,0.144999999999996,0.0670000000000002,0.0299999999999994,0.00999999999999979,0.0399999999999991,-1339,542.339999999997,1.43470000000002,22.5845
"252",7670,-51.9250000000002,-67.1999999999998,-0.489000000000004,-4825.86400000006,-3566.67390000002,-0.229100000000003,-0.159000000000006,0.0720000000000027,0.377700000000004,0.0754999999999981,0.54140000000001,-0.148399999999995,-0.290199999999999,-0.403999999999996,-0.813299999999998,-0.411699999999996,3.36970000000001,1.453,78.6333,-243,-0.036456814,-187,-301,0.100000000000001,-0.300000000000001,8,2630,62,998,37,439750,-111,-142,-1.39999999999998,-75,-65,-61,-4,31,-62,-21,-18.3999999999996,9,6,39.8,0,40.2,-171,-21,-98,-57,5,-75,-9,-7,-43,-16,111052.215,38414.38498,-98.2409000000334,4890.35550000006,1.632317881,2.5,15.8999999999996,2.80000000000018,-5700,-8.2,-8400,-5.44890000000009,4.83929999999998,-1.70228999999995,-7.86699999999474e-06,-3.25999999999999,-1.97000000000003,0.038922189,14.59946647,-0.399999999999999,-0.7,-0.52,-0.42,-0.41,-0.0300000000000002,0.00999999999999979,-0.0100000000000016,0.0199999999999996,0.19,-0.69,-0.63,-0.27,0.79,1.18,2.13,3.54,1.2714,-0.190400000000011,0.0127000000000002,-0.00430000000000019,0.599999999999994,0.599999999999994,0,2.5,-2.378,-3.70000000000002,0.5,0.700000000000003,-1.40000000000001,1.19999999999999,0,0.400000000000006,1,0.5,0.399999999999977,0.5,0.245000000000005,1.02000000000001,-0.0889999999999986,0.291000000000004,0.0600000000000005,0.16,0.0400000000000009,-2670,-756.669999999984,4.27809999999999,26.9318
"253",7701,5.19000000000051,-2.19999999999982,0.332000000000001,4305.45299999998,2554.43960000001,-0.436900000000001,-0.5929,-0.608199999999997,-0.741700000000009,-1.2065,-0.4495,-0.291699999999999,-0.286299999999997,-0.231000000000002,-0.456299999999999,-0.422899999999998,-3.1587,1.8764,77.9935,-107,-0.024898189,65,-185,0.199999999999999,0.5,115,2729,89,1051,36,484000,-321,-161,0.399999999999977,-43,-119,-96,-23,-160,-106,-15.0999999999995,-76.5,-10,8,39.8,-0.1,40.1,167,9,128,41,-11,67,4,16,44,3,111645.6899,38197.61793,1207.5049,-2026.28280000004,1.632317881,5.39999999999998,16.8000000000002,10.5999999999999,-2700,-2.4,-2100,-0.164999999999964,5.28650000000005,-3.14335000000005,-0.000764342000000001,36.77,45.16,-0.375716719,16.3824791,-0.66,-0.609999999999999,-0.279999999999999,-0.350000000000001,-0.37,-0.23,-0.24,-0.209999999999999,-0.379999999999999,0.24,-0.31,-0.32,0.02,1.22,1.6,2.58,3.82,1.2685,-3.1628,0.0294999999999999,-0.00109999999999988,-0.799999999999997,-1.2,-1,-9.2,-4.436,-2.39999999999999,0.100000000000023,0.399999999999991,-1.59999999999999,1.09999999999999,-0.399999999999991,0.599999999999994,0.700000000000017,0.0999999999999943,0,0,0.0330000000000013,0.682999999999993,-0.373000000000005,0.125999999999998,-0.00999999999999979,-0.0499999999999989,0,-2194,-352.649999999994,4.43889999999999,22.1126
"254",7729,11.0959999999995,2.89999999999964,0.636000000000003,-4230.56499999994,899.187600000005,-0.340200000000003,-0.238100000000003,-0.0131000000000085,0.0640000000000072,0.293199999999999,-0.0592000000000041,-0.0549999999999997,-0.43,-0.408099999999997,-1.14710000000001,-0.448800000000006,1.89009999999999,0.459999999999994,77.3269,-60,-0.020829925,218,-103,0.2,0.200000000000001,-46,2930,182,1186,47,498600,-160,-121,-0.399999999999977,-48,-71,-56,-15,-39,-50,-8.40000000000055,-30.9000000000015,2,6,39.7,0,40,-44,25,-42,11,-38,58,7,7,12,32,104938.7659,36038.1053,-1191.2904,-8144.09809999994,1.632317881,6.10000000000002,17.4000000000001,12.9000000000001,4200,0.100000000000001,0,-0.67859999999996,5.51839999999993,-3.23123999999996,-0.000831808000000003,10.02,13.93,-0.0881997810000001,16.95290657,-0.13,-0.0800000000000001,-0.0300000000000002,-0.00999999999999979,0.130000000000001,0.3,0.26,0.0999999999999996,0.0199999999999996,0.29,-0.21,-0.2,0.28,1.65,1.99,2.81,3.97,1.3918,6.8509,-0.1427,0.00229999999999997,-0.5,-0.599999999999994,-1.2,-3.59999999999999,-0.663,-1.5,0,-0.299999999999997,-1.2,1.09999999999999,-0.400000000000006,0.200000000000003,0.299999999999983,0,-0.0999999999999943,0,0.0130000000000052,-0.0529999999999973,-0.254000000000005,0.117000000000004,0.00999999999999979,-0.0400000000000009,0.0299999999999994,-1296,61.5799999999872,11.6123,19.041
"255",7760,29.3379999999997,15.5,-0.180999999999997,14335.433,1621.02679999999,0.1751,0.0533999999999963,-0.0926999999999936,0.0404000000000053,1.1479,-0.579099999999997,0.00339999999999918,0.285899999999998,0.399000000000001,0.6096,0.273099999999999,-1.0325,-1.2651,77.5951,-14,0.00442738300000001,310,457,-0.0999999999999996,0.6,-139,2801,69,1227,28,467250,-210,-92,-4.89999999999998,-39,-47,-22,-25,-118,-72,-7.39999999999964,-59.5999999999985,-20,-3,39.9,-0.1,40.1,80,-14,20,6,68,5,5,5,11,-16,109419.4538,32759.79497,-3657.8052,-2143.18370000005,1.590993378,4.39999999999998,10.5,2.29999999999973,3000,1.7,1800,-4.03650000000005,3.25869999999998,-2.43601000000001,-0.00111212499999999,7.40000000000003,8.30000000000001,-0.060818437,17.38243687,-0.21,-0.34,-0.26,-0.21,-0.16,-0.0699999999999994,-0.0700000000000003,-0.0700000000000003,-0.15,0.16,-0.26,-0.2,0.33,1.79,2.13,2.95,4.03,1.4399,-0.274000000000001,-0.0716999999999999,-0.00370000000000004,0,0,-0.5,-0.299999999999997,0.963000000000001,-0.900000000000006,0.299999999999983,0.5,-0.200000000000003,1.10000000000002,0.5,0.200000000000003,0.200000000000017,0.200000000000017,0.300000000000011,0.300000000000011,0.117999999999995,0.257000000000005,0.208000000000013,0.0669999999999931,0.0600000000000005,0.0999999999999996,0.0500000000000007,217,725.070000000007,3.45420000000001,18.9272
"256",7790,1.01000000000022,-2.09999999999945,0.137999999999998,6085.00600000005,57.0419000000111,0.596800000000002,0.699400000000011,0.770200000000003,1.3129,0.914999999999999,1.4962,0.270699999999998,0.493099999999998,0.0618999999999943,0.928799999999995,0.395600000000002,3.35940000000001,1.3512,78.0206,-9,-0.013059583,-372,-669,0.2,-0.6,221,2864,46,1208,65,447000,-115,-69,-4.70000000000005,-42,-23,-20,-3,-46,-34,-6.30000000000018,-23.8000000000011,-17,13,39.8,0.1,40.2,-5,21,-27,-36,37,75,-1,10,27,39,112228.8189,32043.0652,-2131.73269999999,-3984.37339999992,1.570331126,5.69999999999993,10.5999999999999,-1.29999999999973,200,-1.2,-1300,-3.53629999999998,1.78240000000005,-2.17391999999995,-0.000903962000000008,-1.69,-0.120000000000005,0.016929561,17.40156525,-0.13,-0.15,-0.19,-0.0999999999999996,-0.11,0,0.0300000000000011,0,-0.0800000000000001,0.14,-0.32,-0.17,0.35,1.92,2.29,3.08,4.08,1.4574,1.10910000000001,-0.0259,-0.00360000000000005,0.299999999999997,0.200000000000003,-0.100000000000009,0.700000000000003,0.416999999999998,-3.8,0.5,0.5,0.700000000000003,0.899999999999977,0.400000000000006,0.400000000000006,0.5,0.5,0.599999999999994,0.400000000000006,0.269000000000005,0.0589999999999975,0.248999999999995,0.281000000000006,0.00999999999999979,-0.0599999999999987,0.0399999999999991,-964,1096.38999999998,5.30100000000004,17.1804
"257",7821,40.8100000000004,37.7999999999993,0.00999999999999801,-3349.67300000007,348.474099999992,0.482399999999998,0.703499999999991,0.727400000000003,0.966999999999999,1.40410000000001,0.685400000000001,0.4358,0.268599999999999,0.489600000000003,-0.0840999999999923,0.560400000000001,2.53359999999999,0.502600000000001,78.6553,47,0.007132311,155,199,0,0.799999999999999,-193,2862,281,1424,65,428600,85,-47,-3.69999999999993,-18,-26,-36,10,132,-14,-2.59999999999945,-3.5,-7,63,40.1,0.2,40.5,40,19,29,40,-48,-27,2,0,-13,-16,108612.4786,31861.26058,-4543.8812,-2454.91950000008,1.570331126,7.90000000000009,8.90000000000009,-0.700000000000273,3800,1.3,1300,-1.3596,3.42589999999996,-3.15292000000011,-0.001383576,0.300000000000011,0.819999999999993,9.64400000000865e-05,17.53909517,0.12,0.19,0.11,0.14,0.23,0.24,0.209999999999999,0.15,0.100000000000001,0.21,-0.33,-0.15,0.46,2.04,2.38,3.11,4.06,1.5297,1.5257,-0.0741000000000001,-0.00600000000000001,-0.199999999999989,-0.300000000000011,-0.199999999999989,-1.7,-1.045,-6.59999999999999,0.400000000000006,-0.0999999999999943,0.200000000000003,1.20000000000002,0.299999999999997,0.199999999999989,0.5,0.299999999999983,0.300000000000011,0.299999999999983,0.109999999999999,-0.461000000000013,0.0799999999999983,0.162999999999997,0.0299999999999994,-0.0100000000000016,0.0400000000000009,652,100.430000000022,9.44389999999999,17.575
"258",7851,-17.5840000000007,-16.1999999999998,0.267000000000003,9719.00200000009,531.008200000011,0.166900000000005,-0.130299999999991,-0.0696000000000083,-0.192100000000011,0.960799999999999,-0.841700000000003,0.233399999999996,0.445100000000004,0.412399999999998,1.2859,0.313200000000002,-2.3291,-0.402100000000004,78.9684,-113,-0.00886582299999999,-177,-71,-0.100000000000001,0.100000000000001,-6,2803,-145,1280,-1,418250,-42,-64,-5.39999999999998,-30,-29,-18,-11,22,4,-2.40000000000055,-8.10000000000036,-11,37,40.1,0.2,40.5,27,-30,-6,32,31,9,2,7,13,-13,123688.2442,42600.55302,7114.35970000003,-983.916199999978,1.56,4.89999999999998,4.19999999999982,-0.5,1900,0.300000000000004,0,-3.14930000000004,-1.43650000000002,-3.44091999999989,-0.000602171999999998,1.94,2.50999999999999,-0.00499943099999989,17.79903517,-0.0800000000000001,-0.0600000000000005,0.00999999999999979,-0.0499999999999998,-0.0500000000000007,-0.0300000000000002,-0.00999999999999979,-0.00999999999999979,-0.0700000000000003,0.23,-0.24,-0.12,0.49,2.09,2.45,3.18,4.07,1.5481,-1.91749999999999,0.00160000000000005,0.00540000000000007,-0.300000000000011,-0.5,-0.300000000000011,0.200000000000003,1.225,-0.400000000000006,0.199999999999989,0.799999999999983,-0.100000000000009,1,-0.100000000000009,0.400000000000006,0.599999999999994,0.400000000000006,0.199999999999989,0.200000000000017,0.102999999999994,0.831999999999994,-0.242999999999995,0.164999999999999,0.0299999999999994,0.0100000000000016,0.0499999999999989,71,883.839999999997,9.26499999999999,17.6695
"259",7882,15.5650000000005,9.90000000000055,-0.0840000000000032,-3178.31800000009,-900.224800000025,0.0075999999999965,0.0608999999999895,-0.0896999999999935,0.00270000000000437,-0.820300000000003,0.474699999999999,-0.188699999999997,-0.0427999999999997,0.105499999999999,-0.0657999999999959,0.0805000000000007,-0.446799999999996,0.0228000000000037,78.9767,-44,-0.00820715700000002,-4,-84,0.100000000000001,0.0999999999999996,24,2752,72,1292,60,431600,18,-14,-5.40000000000009,-19,10,-16,26,32,1,-3.69999999999982,0.700000000000728,-6,-31,40.2,0,40.6,-14,14,-2,-10,-16,-29,3,-8,-16,-8,116962.5096,35124.42052,645.719500000007,-399.411500000046,1.56,5.19999999999993,-1.09999999999991,-8,100,-0.100000000000001,-300,-4.82229999999993,-0.777999999999906,-4.17812000000004,-0.00128562,9.16999999999996,9.88,-0.0643722640000002,18.42888465,-0.16,-0.33,-0.25,-0.31,-0.529999999999999,-0.48,-0.369999999999999,-0.25,-0.24,0.06,-0.33,-0.27,0.12,1.77,2.24,3.09,3.99,1.5201,-1.01360000000003,0.0327999999999999,-0.00409999999999999,0.200000000000003,0.300000000000011,0.200000000000003,-0.300000000000011,0.267999999999997,-0.900000000000006,0.400000000000006,1.20000000000002,0.700000000000003,1.40000000000001,0.200000000000003,-0.0999999999999943,0.400000000000006,0.5,0.400000000000006,0.299999999999983,0.150999999999996,-0.240999999999985,0.198999999999998,0.160000000000004,0,0,0,1241,949.779999999999,6.79840000000002,15.9327
